,cleaned_text,target
4000,cant wait plate sofa profit margin linked timeline detonate end life expec,0
3713,appears fairly recent derailment hitchin cause 651 kgx cbg cancelled,0
11193,twat art teacher grade u need get uni bc rn ur failing um idk inside,0
3442,yesterday night goon demolished ysrcp foundation stone denduluru constituency innocent bjp worker mrmurali,0
1136,first arcanist thalyssra fan art weibo drawn silver cup worldofwarcraft nightborne thalyssra ar,0
4181,lipa city rep vilma santos visit family displaced taal volcano eruption batangas sport complex gym ba,0
3154,death toll increase 47 killed due heavy snow avalunch neelumvalley pakistan administered kashmir,1
1855,hey steve price here lil tip cop stfu amp stop dissing country leader head amp shoulder,0
4811,ahhhh jess cat spock got major dental surgery found jess condo flooded im loo,0
9645,ijn fuso sporting large pagoda mast midship turret fuso oddlooking ship sunk surigao strait,0
1181,welcomed hanging afzalguru blood hand least offer useless sor,0
10573,nice forecast sea area bailey severe gale force 9 backing southeasterly increasing storm force 10 soon,0
9534,find amazing suicide squad total bomb critically financially sony went yes let cast du,0
6598,maam could please release hostage,0
2029,died u critical case casualty transferred c17 flying hospital air force nurse,0
1300,yoga lotus spike acupressure mat pillow set back body massager acupuncture cushion mat relieve stress tension pain,0
1815,bet dnc wished 250 million bloomberg burned deadend campaign said bloomber,0
11003,dear lord grant perserverance treat wounded amp sick accompany battle affliction amp disease let,0
2969,danger sitting back yet giving fighting among situation prevails w,0
3739,bingo 2020 start checking following category board 011320 mechanical prob,0
5856,testimony testcode camp 10 completed first cohort 31st november 2019 receiv,0
10541,school brace five year upheaval triumphant party gove heart melissa benn,0
3797,delusion snow sound like youre trying say queen desolation row without summoning mcr stans love see,0
2606,canada trudeau iran plane victim would alive regional tension justin saying without direct,0
7447,la caada history foothill soaked home ordered evacuated face mudslide threat,1
3174,hitler zionist university psychiatrist trump may responsible many million death,0
1388,bunning blem chill trip 10 outta 10 tell blind sky live high feed supply,0
882,munny need vent come dm,0
9749,honest see happening already old meme going round,0
1358,would like wax unconscious bag thc rub body,0
10772,make playlist name angel voice virtual self raise weapon deadmau5 til die kayzo u aga,0
5982,problem young school kid made aware ofcaa however hail protestors bring baby,0
2162,australian fiction already challenging idea catastrophic bushfire normal rachel fetherston book,0
8520,guy sa taal island lang yung mga confirmed dead predictable since nasa main place sila ng volcano,1
10304,small group young magpie today looked malnourished dishevelled amp traumatised neve,0
6548,catalan meps puigdemont arriving european parliament strasbourg spanish justice,0
10839,fact elizabeth warren committed taking taxing regulating gun america also committed rej,0
1989,iran u parrot story missile attack irbil alassad airbases deliberately avoided u casualty,0
3511,jayadeva flyover demolition begin thursday via,0
9631,dont forget conservative sunk labour party,0
5013,safer ground family walk barefoot along muddy road talisay town batangas seek safer ground,0
9715,remember 1 arctic ice melting 2 butterfly dying 3 antarctica collapsing 4 lake shrinking 5 air p,0
5855,venice canal almost dry two month severe flood,1
10897,psa san antonio tattoo shop raising money animal australia wild fire make sure go get one,0
2988,im going suggest he someone actually fight see whats kicking around f,0
5342,florida reported 858 death related meth alone 2017 619 2018 st petersburg leesburg led death,1
6870,obviously dont understand pres trump wanted follow,0
10636,25 million people living within 60 miles100 km erupting taal volcano philippine,0
4552,puerto rico earthquake south korea bush fire mexico volcano erupting guatemala volcano still erupting,0
6114,im seeking someone want older brother he one trust family he also,0
8866,by9ers plead justice kept screaming justice month justice really,0
5889,lizzo praise australia reaction crisis january 13 2020 lizzo found australia,0
8879,im scared somebody screaming help dorm,1
5462,sin lead shame lead fear lead hidingthe drumbeat fallen humanity,0
5555,florida man get chase cop crashing brick mailbox tree catching fire stil,1
8024,4444woot also totally panicking crazy agoraphobic panic girl traveling texas literally day thats f,0
9630,locked account follow used phrase sunk cost fallacy gender real shit,0
9062,bbc news china sinkhole six killed ground swallow bus,1
5477,fear strength,0
8013,someone pls send money pay fot mots7 preordered panicking lt3,0
5587,emily thornberry getting nominated labour leadership campaign slap face free syrian wo,0
2178,alocane emergency burn gel 4 lidocaine maximum strength fast pain itch relief minor burn sunburn kitch,0
6991,yepgo back favorite talking point russia russia thenwhen trump landslide back futur,0
271,devastating thorough refutation ned flanders stream annihilated orthodox,0
7076,cousin went outside hear loud as bang thought nigga got shot came outside seen,0
9683,still hasnt sunk lsu tigahs national champ,0
8805,everytime see hear somebody called christina think time bought nintendo card spar didnt,0
10503,school brace five year upheaval triumphant party gove heart melissa benn,0
843,awesome vampire thriller bite vampiris corsairadventures thriller vampire eld,0
9079,boat sinking group two chaesoo lisa fckers,0
2091,classic link today ocean heating must make rapid emission cut starting today face catastrop,0
10454,viper twister original club mix nowplaying,0
5404,worth,0
10723,true bernie sander doesnt believe woman beat donald trump call bullshit understand p,0
5892,tonight ive seen fire tokeh village increase small fire 2 hour need st,1
6335,need comment happy veteran day fellow veteran cheer u sacrifice big,0
278,lsu best team country start finish season annihilated oklahoma semifinal,0
7628,well thorium nuclear reactor id good uranium,1
10311,traumatised woman epitome neoliberal subjectivity psychopolitical manipulation,0
5304,fark dare ask many fatality lol,0
10006,mad max beyond thunderdune dakar2020,0
8476,firefighter combating bushfires australia rescuing people animal 75 year ago national f,0
1464,result 2 powerful bomb used gangwar sweden 2019 far 2020 one exploded,0
45,appearance man upsidedown face new year eve party air force base 1943 man,0
3505,jayadeva flyover main loop demolition begin jan 16th right,0
5295,team miro dispatched km448 northsouth expressway near sg buloh help investigate cr,0
4070,let eat brioche solution government mind go nuclear soon,0
9669,despite n6bn already sunk water reticulation project directed ministry water resour,0
10472,go etron rory loving mine look typhoon grey model next roberton,0
6452,think cyber security threat sim swapping probably doesnt come mind may even heard,0
5517,14th january 2020 azads hearing judge kamini lau fire need judge like azadiforazad,0
5258,blackmail intrigue forbidden love interest amp near fatal mantra gone wrong stretch bond friendship like never b,0
9180,compare 20 headline see differently royal reporter treated kate middleton meghan markle,0
7333,since utter mayhem,0
3832,working systematically destroy nation blatant real,0
6322,21k signed online amp paper petition save hellfire amp massys wood 22m overscaled inappr,0
4882,happen anytime anyplace engulfed silhouette never find trace swallowed moment,0
9253,air rating melbourne today 500 ppm carcinogen smoke government telling people,1
1586,flashback olympic park bombing richard jewell fbi set fbi medium launched attack calculated p,0
6563,nancy pelosi liar protest iran specific segment iranian society iranian nativ,0
8569,im 227 day 2 strategy feed top lane hard global taunt force team,0
3641,unfortunate part hindu society whenever start discussion society someone br,0
9709,mandarin wish survive forthcoming purge would well advised keep mind sw1 located,0
2824,past several month imposing curfew kashmir killing innocent kashmiri neither symp,1
1448,stung soldier go home body bag id guess approach cheaper invading afghanistan every 20 year,0
